path,id,phrase,emotion,intensity
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-06-02-01-02-12.wav,12,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-04-01-01-01-12.wav,12,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-07-02-02-01-12.wav,12,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-07-01-01-01-12.wav,12,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-06-01-02-01-12.wav,12,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-03-02-01-01-12.wav,12,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-06-02-01-01-12.wav,12,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-07-02-01-01-12.wav,12,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-04-01-02-01-12.wav,12,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-05-01-01-02-12.wav,12,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-04-02-02-01-12.wav,12,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-03-02-02-01-12.wav,12,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-05-02-02-02-12.wav,12,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-01-01-01-01-12.wav,12,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-01-01-02-02-12.wav,12,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-06-02-02-02-12.wav,12,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-04-01-02-02-12.wav,12,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-05-02-01-02-12.wav,12,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-04-02-02-02-12.wav,12,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-07-01-02-01-12.wav,12,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-05-01-02-02-12.wav,12,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-03-02-01-02-12.wav,12,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-06-01-02-02-12.wav,12,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-01-01-02-01-12.wav,12,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-05-02-02-01-12.wav,12,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-06-01-01-02-12.wav,12,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-04-02-01-01-12.wav,12,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-04-02-01-02-12.wav,12,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-04-01-01-02-12.wav,12,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_12/03-01-03-01-02-01-12.wav,12,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-06-02-01-01-13.wav,13,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-01-01-02-02-13.wav,13,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-03-01-01-02-13.wav,13,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-03-01-02-01-13.wav,13,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-03-02-02-02-13.wav,13,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-03-01-02-02-13.wav,13,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-05-02-02-01-13.wav,13,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-07-01-02-01-13.wav,13,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-06-02-02-01-13.wav,13,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-06-01-02-01-13.wav,13,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-03-02-01-02-13.wav,13,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-07-01-02-02-13.wav,13,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-07-02-02-01-13.wav,13,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-07-01-01-01-13.wav,13,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-04-01-01-01-13.wav,13,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-06-01-01-01-13.wav,13,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-06-01-02-02-13.wav,13,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-04-02-02-01-13.wav,13,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-05-02-02-02-13.wav,13,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-07-02-01-01-13.wav,13,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-06-01-01-02-13.wav,13,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-03-02-01-01-13.wav,13,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-01-01-01-01-13.wav,13,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-05-01-02-02-13.wav,13,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-05-01-02-01-13.wav,13,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-06-02-01-02-13.wav,13,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-04-01-02-02-13.wav,13,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-04-02-02-02-13.wav,13,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-06-02-02-02-13.wav,13,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-01-01-01-02-13.wav,13,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-05-01-01-01-13.wav,13,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-01-01-02-01-13.wav,13,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-05-02-01-02-13.wav,13,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-07-02-01-02-13.wav,13,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-04-01-02-01-13.wav,13,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-05-02-01-01-13.wav,13,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-04-01-01-02-13.wav,13,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-07-02-02-02-13.wav,13,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-04-02-01-02-13.wav,13,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-03-01-01-01-13.wav,13,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-05-01-01-02-13.wav,13,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-07-01-01-02-13.wav,13,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-04-02-01-01-13.wav,13,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_13/03-01-03-02-02-01-13.wav,13,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-05-02-01-02-14.wav,14,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-06-02-01-02-14.wav,14,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-04-02-01-02-14.wav,14,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-01-01-02-01-14.wav,14,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-03-01-02-01-14.wav,14,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-07-02-01-02-14.wav,14,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-04-01-02-01-14.wav,14,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-07-01-02-01-14.wav,14,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-05-02-02-01-14.wav,14,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-05-01-02-01-14.wav,14,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-01-01-01-02-14.wav,14,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-04-02-02-01-14.wav,14,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-01-01-02-02-14.wav,14,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-07-01-02-02-14.wav,14,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-03-01-01-01-14.wav,14,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-04-01-02-02-14.wav,14,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-03-02-01-01-14.wav,14,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-03-01-01-02-14.wav,14,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-07-02-02-01-14.wav,14,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-06-02-02-01-14.wav,14,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-04-02-02-02-14.wav,14,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-07-01-01-02-14.wav,14,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-07-02-01-01-14.wav,14,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-01-01-01-01-14.wav,14,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-06-01-02-01-14.wav,14,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-06-02-02-02-14.wav,14,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-05-01-01-01-14.wav,14,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-04-02-01-01-14.wav,14,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-05-01-02-02-14.wav,14,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-04-01-01-01-14.wav,14,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-03-02-02-01-14.wav,14,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-06-01-01-02-14.wav,14,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-07-02-02-02-14.wav,14,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-06-02-01-01-14.wav,14,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-05-02-02-02-14.wav,14,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-03-02-02-02-14.wav,14,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-03-02-01-02-14.wav,14,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-04-01-01-02-14.wav,14,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-05-02-01-01-14.wav,14,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-07-01-01-01-14.wav,14,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-03-01-02-02-14.wav,14,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-06-01-02-02-14.wav,14,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-06-01-01-01-14.wav,14,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_14/03-01-05-01-01-02-14.wav,14,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-03-01-02-02-15.wav,15,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-05-01-01-01-15.wav,15,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-03-02-02-01-15.wav,15,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-05-01-01-02-15.wav,15,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-06-02-01-01-15.wav,15,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-03-02-02-02-15.wav,15,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-04-02-01-01-15.wav,15,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-05-02-01-02-15.wav,15,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-06-02-02-02-15.wav,15,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-04-02-01-02-15.wav,15,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-01-01-02-02-15.wav,15,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-05-01-02-01-15.wav,15,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-03-02-01-01-15.wav,15,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-07-01-02-01-15.wav,15,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-05-01-02-02-15.wav,15,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-05-02-01-01-15.wav,15,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-04-01-01-01-15.wav,15,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-07-02-01-01-15.wav,15,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-06-01-02-01-15.wav,15,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-06-01-01-01-15.wav,15,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-07-01-01-01-15.wav,15,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-01-01-02-01-15.wav,15,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-01-01-01-01-15.wav,15,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-06-01-02-02-15.wav,15,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-04-01-02-02-15.wav,15,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-04-01-02-01-15.wav,15,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-07-01-02-02-15.wav,15,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-03-02-01-02-15.wav,15,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-05-02-02-02-15.wav,15,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-06-02-01-02-15.wav,15,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-03-01-01-01-15.wav,15,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-04-02-02-01-15.wav,15,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-06-01-01-02-15.wav,15,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-07-02-02-01-15.wav,15,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-07-02-01-02-15.wav,15,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-07-02-02-02-15.wav,15,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-06-02-02-01-15.wav,15,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-01-01-01-02-15.wav,15,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-07-01-01-02-15.wav,15,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-05-02-02-01-15.wav,15,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-03-01-01-02-15.wav,15,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-04-02-02-02-15.wav,15,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-03-01-02-01-15.wav,15,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_15/03-01-04-01-01-02-15.wav,15,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-07-01-02-02-16.wav,16,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-04-01-01-02-16.wav,16,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-05-02-01-02-16.wav,16,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-04-02-02-02-16.wav,16,02,SAD,HI
